Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Primary Artist ID,Genres,Top Genre
0ub6dxiqvZeOwI7VxdNH5L,'0x83OBqixqdCHnStP5VMcn',The Shirelles,093adSf9ll30BEpggrfask,39.0,track:Foolish Little Girl artist:The Shirelles,47.0,1963-01-01,Foolish Little Girl,1963.0,0.739,0.743,7,-5.926,0,0.0321,0.452,0.0,0.331,0.922,111.07,137293,4,0x83OBqixqdCHnStP5VMcn,"adult standards, brill building pop, classic girl group, doo-wop, motown, rhythm and blues, rock-and-roll, rockabilly, soul",soul/r&b
0ZjxizLeMyFEjR27JIvD99,'2dd5mrQZvg6SmahdgVKDzh',Psy,03UrZgTINDqvnUMbbIMhql,72.0,track:Gangnam Style artist:Psy,47.0,2012-01-01,Gangnam Style,2012.0,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,4,2dd5mrQZvg6SmahdgVKDzh,"k-pop, k-rap, korean old school hip hop",hip hop/rap
6In7MCrPTTezZiHrdFtSDd,'5BmXbfqAgfkuTkPlVQDKOW',David Gates,3c6vdiLeV9DUbTMWk5H3se,60.0,track:Goodbye Girl artist:David Gates,47.0,1978-01-01,Goodbye Girl,1978.0,0.467,0.255,8,-15.963,0,0.0372,0.605,0.00031,0.273,0.243,120.174,168867,4,5BmXbfqAgfkuTkPlVQDKOW,"adult standards, classic uk pop, mellow gold, soft rock",rock
4rwwZmYuH2XhZDozHksVQw,'2rUmEpDSHKMhamwClclHs5',The Lemon Pipers,240FNg8tSGXr9OGswVMuO6,45.0,track:Green Tambourine artist:The Lemon Pipers,47.0,1968-01-01,Green Tambourine,1968.0,0.509,0.627,7,-7.392,1,0.0284,0.321,0.00254,0.24,0.423,111.006,146427,4,2rUmEpDSHKMhamwClclHs5,"bubblegum pop, classic garage rock, folk rock, freakbeat, merseybeat, psychedelic rock",rock
4r1WecJyt5FOhglysp9zhN,'2rblp9fJo16ZPTcKDtlmKW',MC Hammer,2lvk6CUSHz4j8huQ25gH54,46.0,track:Have You Seen Her artist:MC Hammer,47.0,1990-02-20,Have You Seen Her,1990.0,0.775,0.378,6,-14.892,0,0.102,0.207,5.3e-06,0.107,0.86,144.16,282800,4,2rblp9fJo16ZPTcKDtlmKW,"hip hop, hip house, new jack swing, rap",hip hop/rap
1sW1HxI9VppbiXqgFQHVCP,'0ECwFtbIWEVNwjlrfc6xoL',Eagles,2bzgKuK3pVez40qUvo8sYr,61.0,track:Heartache Tonight artist:Eagles,47.0,1979-01-01,Heartache Tonight,1980.0,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678,4,0ECwFtbIWEVNwjlrfc6xoL,"album rock, classic rock, country rock, folk rock, heartland rock, mellow gold, rock, soft rock, yacht rock",country
2ZdUVurLZBrEphCLzX7MdU,'0nAVvgfE9yI4DwvMiYwk8a',Johnny Nash,0DcrhZ12WcCqruCs8ibXSf,68.0,track:I Can See Clearly Now artist:Johnny Nash,47.0,1972-01-01,I Can See Clearly Now,1972.0,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733,4,0nAVvgfE9yI4DwvMiYwk8a,"bubblegum pop, classic uk pop",pop
1j2x7FJXTgUT0X5hZ8TDXE,"'0c173mlxpT3dSFRgMO8XPh', '3crnzLy8R4lVwaigKEOz7V'",Big Sean  ,7FYH5AW3bVfZHJIQpq3UOA,75.0,track:I Don t Fuck with You artist:Big Sean  ,47.0,2015-02-24,I Don t Fuck with You,2015.0,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,4,0c173mlxpT3dSFRgMO8XPh,"detroit hip hop, hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
7FyxsUO4kVqRfo2ne1aUOg,"'0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a', '55Aa2cqylxrFIXC767Z865'",DJ Khaled  ,608a1wIsSd5KzMEqm1O7w3,68.0,track:I m on One artist:DJ Khaled  ,47.0,2011-01-01,I m on One,2011.0,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,296147,4,0QHgL1lAIqAw0HtD7YldmP,"hip hop, miami hip hop, pop, pop rap, rap, southern hip hop, trap",hip hop/rap
2AjZTnEAqzCv6S9yt8ptwL,'49iKbKGqgn8OESkW5WduX0',Peabo Bryson,6zWSB11sqCRMTAuWYkccCt,52.0,track:If Ever You re in My Arms Again artist:Peabo Bryson,47.0,1984-01-01,If Ever You re in My Arms Again,1984.0,0.581,0.576,3,-4.996,0,0.0235,0.0938,0.000427,0.124,0.327,96.386,251307,4,49iKbKGqgn8OESkW5WduX0,"adult standards, new jack swing, quiet storm, soft rock, urban contemporary",rock
632b0oXuFpstA4DO2cUKdG,'3CkvROUTQ6nRi9yQOcsB50',Genesis,4P0uyibZjcXZLVeNOHBd8Q,50.0,track:In Too Deep artist:Genesis,47.0,1986-06-09,In Too Deep,1987.0,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,4,3CkvROUTQ6nRi9yQOcsB50,"album rock, art rock, classic rock, mellow gold, progressive rock, rock, soft rock, symphonic rock",rock
5RO33QZORXxIKqneSZNuyl,'53XhwfbYqKCa1cC15pYq2q',Imagine Dragons,1oaDzi2XMyQwcJm2aUyc7s,25.0,track:It s Time artist:Imagine Dragons,47.0,2012-01-01,It s Time,2013.0,0.696,0.908,2,-3.926,1,0.0606,0.0452,0.0,0.521,0.93,123.989,208013,4,53XhwfbYqKCa1cC15pYq2q,"modern rock, rock",rock
6yRJAw8rbqn8dJVw1nxYWb,'7Ey4PD4MYsKc5I2dolUwbH',Aerosmith,4iihDHIoKZdOeOW1kFDUtR,61.0,track:Jaded artist:Aerosmith,47.0,2001-03-05,Jaded,2001.0,0.517,0.89,9,-4.033,1,0.0539,0.005,1.47e-05,0.0824,0.632,118.009,214333,4,7Ey4PD4MYsKc5I2dolUwbH,"album rock, classic rock, hard rock, rock",rock
63AF6wD9Mt1vQgKPNZaAXx,'2pdvghEHZJtgSXZ7cvNLou',Crosby,4dAN7KcWCWx5jV6dpwtfvN,50.0,track:Just a Song Before I Go artist:Crosby,47.0,1977-06-17,Just a Song Before I Go,1977.0,0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,133960,4,2pdvghEHZJtgSXZ7cvNLou,"album rock, art rock, blues rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, psychedelic rock, rock, roots rock, soft rock",country
7ptEcDraTdqA1ZGMs1uU3p,'1urjDGTd4iBze91Z1W1gu7',Total,7AgGIN0ZBPVRxHWkIjYTAR,39.0,track:Kissin  You artist:Total,47.0,1996-01-01,Kissin  You,1996.0,0.664,0.518,1,-7.886,1,0.0272,0.209,0.00125,0.173,0.645,88.919,291533,4,1urjDGTd4iBze91Z1W1gu7,"hip hop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
02sEJTj1sye1JaqxqpcSCp,"'540vIaP2JwjQb9dm3aArA4', '1uNFoZAHBGtllmzznpCI3s'",DJ Snake  ,0lYBSQXN6rCTvUZvg9S0lU,81.0,track:Let Me Love You artist:DJ Snake  ,47.0,2016-08-05,Let Me Love You,2016.0,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,540vIaP2JwjQb9dm3aArA4,"dance pop, edm, electronic trap, pop, pop dance, pop rap",edm
6KlxyxhXEDo1LdheFulN7h,'3DiDSECUqqY1AuBP8qtaIa',Alicia Keys,3JHDtmFdX9kdx9wz0md98U,56.0,track:Like You ll Never See Me Again artist:Alicia Keys,47.0,2007-11-09,Like You ll Never See Me Again,2008.0,0.562,0.657,7,-8.074,1,0.0315,0.173,0.000272,0.102,0.266,127.808,315360,4,3DiDSECUqqY1AuBP8qtaIa,"hip pop, neo soul, pop, r&b, urban contemporary",soul/r&b
5aCFQJSSfo0fBERnD05fn4,'5spEJXLwD1sKUdC2bnOHPg',Bone Thugs-n-Harmony,4ISp82TYvp9G3HTA2dPzQu,44.0,track:Look into My Eyes artist:Bone Thugs-n-Harmony,47.0,1997-01-01,Look into My Eyes,1997.0,0.775,0.598,10,-5.898,0,0.0597,0.0468,0.000125,0.14,0.597,144.043,259800,4,5spEJXLwD1sKUdC2bnOHPg,"gangster rap, hip hop, ohio hip hop, pop rap, rap, southern hip hop",hip hop/rap
4ugIloQYMfDhN7lOtEWezy,'3gdbcIdNypBsYNu3iiCjtN',The B-52s,64B4UbGRLtGRBtiN2m8OvF,55.0,track:Love Shack artist:The B-52s,47.0,1989-01-01,Love Shack,1989.0,0.701,0.792,7,-8.644,0,0.0549,0.142,1.28e-06,0.764,0.9,133.451,257520,4,3gdbcIdNypBsYNu3iiCjtN,"art rock, dance rock, new romantic, new wave, new wave pop, permanent wave, pop rock, post-punk, rock, zolo",rock
5pjWnlFSNCekiuRQPwoV5L,'4L1z1IcfK7lbqx8izGHaw5',Juice Newton,6K1b1cx8qPa6kFMPdtbdLE,41.0,track:Love s Been a Little Bit Hard on Me artist:Juice Newton,47.0,1981-01-01,Love s Been a Little Bit Hard on Me,1982.0,0.609,0.791,9,-8.71,1,0.0317,0.114,0.0169,0.077,0.936,144.341,194733,4,4L1z1IcfK7lbqx8izGHaw5,"classic country pop, country dawn, mellow gold, new wave pop, soft rock",country
4PTxbJPI4jj0Kx8hwr1v0T,"'6fWVd57NKTalqvmjRd2t8Z', '1uNFoZAHBGtllmzznpCI3s', '1vyhD5VmyZ7KMfW5gqLgo5', '6ASri4ePR7RlsvIQgWPJpS'",24kGoldn  ,6FuGJB290AQMAHTfjOYVaK,80.0,track:Mood artist:24kGoldn  ,47.0,2020-11-06,Mood,2020.0,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,192745,4,6fWVd57NKTalqvmjRd2t8Z,cali rap,hip hop/rap
00NABajpGsPCObfcl4LJsM,'6XpaIBNiVzIetEPCWDvAFP',Whitney Houston,1ckU1EhAO0Nr73QYw24SWJ,68.0,track:My Love Is Your Love artist:Whitney Houston,47.0,1998-11-17,My Love Is Your Love,2000.0,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,261573,4,6XpaIBNiVzIetEPCWDvAFP,"dance pop, pop, urban contemporary",pop
5QG3tjE5L9F6O2vCAPph38,'5pKCCKE2ajJHZ9KAiaK11H',Rihanna,2ENexcMEMsYk0rVJigVD3i,74.0,track:Only Girl (In the World) artist:Rihanna,47.0,2010-01-01,Only Girl (In the World),2010.0,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4,5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, dance pop, pop, pop rap, post-teen pop, urban contemporary",hip hop/rap
1Fk5wxVAhdh8r1yoMAXiGg,'46Unp6DY3Zmy7QS1Fx47yq',Hank Locklin,2GWPJ8ftfi03qExRFqncG7,7.0,"track:Please Help Me, I m Falling artist:Hank Locklin",47.0,1965-01-01,"Please Help Me, I m Falling",1960.0,0.408,0.334,7,-8.641,1,0.0328,0.878,0.0,0.352,0.602,117.271,77507,4,46Unp6DY3Zmy7QS1Fx47yq,nashville sound,
4mSFu3YmqIHfPngFDqZl4f,'19y5MFBH7gohEdGwKM7QsP',Luther V,6ep87j7rt6j8Fok55N9NOs,42.0,track:Power of Love artist:Luther V,47.0,1991-04-26,Power of Love,1991.0,0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,402413,4,19y5MFBH7gohEdGwKM7QsP,"funk, motown, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary",soul/r&b
5AvBYSKIsM0HVGvI5AYA8y,'3TiISqKS6ESlMQ4WFfZJw2',Johnny Rivers,5RNeOg5D1AwMvEILRxPZbG,15.0,track:Secret Agent Man artist:Johnny Rivers,47.0,1966-02-12,Secret Agent Man,1966.0,0.539,0.786,4,-8.038,0,0.26,0.329,0.0,0.781,0.874,79.965,185360,4,3TiISqKS6ESlMQ4WFfZJw2,"brill building pop, bubblegum pop, folk rock, mellow gold, rock-and-roll, rockabilly, soft rock",rock
5KoWyVRECXH3IYrGuF4oza,'3u2E9OhKS2vkxi08itc25a',Henry Gross,4IYoyOVK9oQyJS1QZt5Vyj,51.0,track:Shannon artist:Henry Gross,47.0,1976-05-06,Shannon,1976.0,0.558,0.36,5,-11.771,1,0.0232,0.23,0.00248,0.18,0.509,87.838,233677,4,3u2E9OhKS2vkxi08itc25a,soft rock,rock
3XdvQjIMjdwxRivZrg1ziJ,'4tw2Lmn9tTPUv7Gy7mVPI4',Kenny Rogers,5ggOAMsJCAYDHnyoqJ0xAD,60.0,track:She Believes in Me artist:Kenny Rogers,47.0,1978-11-20,She Believes in Me,1979.0,0.32,0.413,10,-12.472,1,0.0314,0.484,4.97e-06,0.346,0.313,142.765,258720,4,4tw2Lmn9tTPUv7Gy7mVPI4,"adult standards, classic country pop, country, mellow gold, nashville sound, soft rock",country
3C2cO3wo4f2bLzOpFypgmZ,"'0grdhNhiRLFBaFVyybqsj6', '3g0V90wvKDRsZY8aOZZVic'",Richard Marx,5j1zOOvkxxe4uZZ2Jgl8r4,52.0,track:Should ve Known Better artist:Richard Marx,47.0,1987-01-01,Should ve Known Better,1988.0,0.548,0.704,8,-13.061,1,0.0402,0.0751,0.00051,0.0463,0.682,169.119,250240,4,0grdhNhiRLFBaFVyybqsj6,"album rock, mellow gold, new wave pop, soft rock",rock
6tiqcLj9TP3qaxWUbNuPYn,'4HgF4KnohByNElYid7iCNb',Bobby Valentino,4Ilen0VxPEsVRLpnePji8P,65.0,track:Slow Down artist:Bobby Valentino,47.0,2005-01-01,Slow Down,2005.0,0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048,258667,4,4HgF4KnohByNElYid7iCNb,"hip hop, hip pop, new jack swing, pop r&b, pop rap, r&b, urban contemporary",soul/r&b
6Wj2m4zRVre4RR1ZqVdMs4,'6S2OmqARrzebs0tKUEyXyp',Demi Lovato,1Qn2bmBbNqjcFt9uresqv8,11.0,track:Sorry Not Sorry artist:Demi Lovato,47.0,2021-05-12,Sorry Not Sorry,2017.0,0.705,0.643,11,-6.929,0,0.232,0.0242,0.0,0.262,0.884,143.944,203760,4,6S2OmqARrzebs0tKUEyXyp,"dance pop, pop, post-teen pop",pop
2cuqP3kLRSgnjDmAN7SHA9,'4FtSnMlCVxCswABUmdhwpm',Carly Simon,4jkn5PRfAJoKfXF0OPL7n7,50.0,track:That s the Way I ve Always Heard It Should Be artist:Carly Simon,47.0,1971-03-01,That s the Way I ve Always Heard It Should Be,1971.0,0.4,0.0897,0,-19.012,1,0.0288,0.938,0.000521,0.0847,0.24,70.387,258133,4,4FtSnMlCVxCswABUmdhwpm,"adult standards, classic uk pop, country rock, folk, folk rock, mellow gold, soft rock",country
0Ual2X8mIfu5DZHZA3AI53,'5UloVKzUNJcjORzhhTWWiJ',The Greg Kihn B,6YxLVpZdcHHlmQuIyGTy9G,23.0,track:The Breakup Song (They Don t Write  Em) artist:The Greg Kihn B,47.0,2011-02-11,The Breakup Song (They Don t Write  Em),1981.0,0.68,0.455,9,-14.604,0,0.0346,0.057,0.00891,0.193,0.752,145.52,177970,4,5UloVKzUNJcjORzhhTWWiJ,karaoke,
4wcSa3LqH3JOQC7DTVIzpp,'33W24YuaMUEk85MwRX6cRs',Paper Lace,4f4RRYN3R7glPElFjeoUnC,52.0,track:The Night Chicago Died artist:Paper Lace,47.0,2008-06-01,The Night Chicago Died,1974.0,0.767,0.45,0,-12.352,1,0.0824,0.347,0.0,0.113,0.809,106.847,203333,4,33W24YuaMUEk85MwRX6cRs,"bubblegum pop, classic uk pop",pop
3fK0onsqqQ6SrYzDRIdcdZ,'13aBWT8LN4oNWWGFOu96MA',Clay Aiken,6QP46GKcggdxLbVLWilLVc,11.0,track:This Is the Night artist:Clay Aiken,47.0,2003-01-01,This Is the Night,2003.0,0.53,0.562,11,-8.314,1,0.0275,0.137,1.22e-06,0.225,0.332,98.994,211960,4,13aBWT8LN4oNWWGFOu96MA,idol,
5E75arVxNcmYY354aZc5wK,'3Fl1V19tmjt57oBdxXKAjJ',Blueface,5GBuCHuPKx6UC7VsSPK0t3,70.0,track:Thotiana artist:Blueface,47.0,2018-12-18,Thotiana,2019.0,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,4,3Fl1V19tmjt57oBdxXKAjJ,"cali rap, trap",hip hop/rap
29S7MpKg2qu9TWdcTQyxUb,'6sIWmcJRaS1WZe5XPjRf0j',Alive N Kickin',5OXATqrGVPG49BjEIY6yyM,43.0,"track:Tighter, Tighter artist:Alive N Kickin'",47.0,1970-01-01,"Tighter, Tighter",1970.0,0.407,0.826,8,-10.014,0,0.053,0.0409,0.00014,0.0486,0.794,162.032,168853,4,6sIWmcJRaS1WZe5XPjRf0j,bubblegum pop,pop
5R8J87WpdqO4t4pB4F4LNJ,'3gMaNLQm7D9MornNILzdSl',Lionel Richie,7AslBsiVLQAGrmFmi79ZeK,60.0,track:Truly artist:Lionel Richie,47.0,1982-01-01,Truly,1983.0,0.366,0.238,1,-13.853,1,0.038,0.646,1e-05,0.0876,0.131,68.377,200507,4,3gMaNLQm7D9MornNILzdSl,"adult standards, disco, mellow gold, motown, quiet storm, soft rock",disco
2MzrmQwcw5sWN5cx3amAPC,'7onp6ew3LGoQImTt1I78gt',Major Lance,7680T5XoVcIAgX0uCaqr1H,33.0,"track:Um, Um, Um, Um, Um, Um artist:Major Lance",47.0,1995-02-27,"Um, Um, Um, Um, Um, Um",1964.0,0.849,0.416,11,-12.302,0,0.0814,0.152,0.0,0.29,0.911,117.408,139173,4,7onp6ew3LGoQImTt1I78gt,"beach music, brill building pop, chicago soul, classic soul, motown, northern soul, rhythm and blues, soul",soul/r&b
77VEDrJrgHdCr6Ju3N4AQp,'1UUYAQ9LiRsZF0ZukQNWXM',The 5th Dimension,3JdToGxgvH9SnO1a605Ztr,47.0,"track:Up, Up and Away artist:The 5th Dimension",47.0,1967-01-01,"Up, Up and Away",1967.0,0.393,0.362,7,-14.601,0,0.0305,0.599,0.0,0.333,0.515,107.645,163347,5,1UUYAQ9LiRsZF0ZukQNWXM,"adult standards, brill building pop, bubblegum pop, folk, folk rock, mellow gold, motown, soft rock, sunshine pop",pop
1Xsprdt1q9rOzTic7b9zYM,'0hEurMDQu99nJRq8pTxO14',John Mayer,5imShWWzwqfAJ9gXFpGAQh,73.0,track:Waiting on the World to Change artist:John Mayer,47.0,2006-09-11,Waiting on the World to Change,2007.0,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4,0hEurMDQu99nJRq8pTxO14,"neo mellow, pop, pop rock, singer-songwriter",pop
0JE9TV4FzzTScTS0lJBeph,'4OBJLual30L7gRl5UkeRcT',T.I.,5ol6DyjD1KgDvQyCWvHXg1,28.0,track:What You Know artist:T.I.,47.0,2006-02-27,What You Know,2006.0,0.547,0.795,11,-5.051,1,0.0354,0.0123,0.0,0.122,0.323,73.457,273280,4,4OBJLual30L7gRl5UkeRcT,"atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
7upKDUGJUjsvfIe6vuVB0b,'1sXbwvCQLGZnaH0Jp2HTVc',Linda Ronstadt,5jPPjNMIi1rD6BvQqxhJh5,61.0,track:When Will I Be Loved artist:Linda Ronstadt,47.0,1974-01-01,When Will I Be Loved,1975.0,0.513,0.573,9,-10.023,1,0.0337,0.186,0.000958,0.0878,0.621,132.607,124867,4,1sXbwvCQLGZnaH0Jp2HTVc,"adult standards, country rock, folk, folk rock, heartland rock, lilith, mellow gold, singer-songwriter, soft rock",country
0oX4SealMgNXrvRDhqqOKg,"'3fMbdgg4jU18AjLCKBhRSm', '0jJszR81GjA87jeRq0Jgwz'",Michael Jackson,1igW25R8lnb5ze9GWbuVsl,55.0,track:Will You Be There artist:Michael Jackson,47.0,1991-11-13,Will You Be There,1993.0,0.348,0.432,8,-9.553,1,0.0388,0.819,0.0856,0.191,0.141,82.911,460000,4,3fMbdgg4jU18AjLCKBhRSm,"pop, r&b, soul",soul/r&b
70ziXyCSplSPUpFmq9kh6M,'18xgcedCGxFbqLbIQn5R8F',Miami Sound Machine,5xbqrbNPBTAOGDA6GD3O46,45.0,track:Words Get in the Way artist:Miami Sound Machine,47.0,1985-08-13,Words Get in the Way,1986.0,0.674,0.31,5,-17.352,1,0.0329,0.293,1.64e-05,0.108,0.56,155.656,205533,4,18xgcedCGxFbqLbIQn5R8F,new wave pop,pop
67llfJEfIaI1LHh8thoTdo,'4UAjW7ABQfMm5F88xCtQln',Arthur Lyman,7uJQUtgOzvSlVM3oyY012O,42.0,track:Yellow Bird artist:Arthur Lyman,47.0,1958-01-01,Yellow Bird,1961.0,0.572,0.0774,2,-26.113,1,0.0484,0.951,0.893,0.115,0.807,120.311,165667,4,4UAjW7ABQfMm5F88xCtQln,"easy listening, exotica, jazz vibraphone, lounge",hip hop/rap
2MH37enG6IPvNK5QFLyKes,'6XpaIBNiVzIetEPCWDvAFP',Whitney Houston,0t6DdFmFQhQYWhmfa5FJer,51.0,track:You Give Good Love artist:Whitney Houston,47.0,1985-02-14,You Give Good Love,1985.0,0.559,0.365,5,-13.654,1,0.0332,0.686,0.0,0.0771,0.534,74.802,277240,4,6XpaIBNiVzIetEPCWDvAFP,"dance pop, pop, urban contemporary",pop
7feXIxD7gPVP1FpFgO3JpZ,'17vIaBTHJOVxnU4v7t1DiY',1910 Fruitgum Company,4fnvjQXs8y18X8br917ohs,30.0,"track:1, 2, 3, Red Light artist:1910 Fruitgum Company",48.0,1968-10-01,"1, 2, 3, Red Light",1968.0,0.718,0.498,3,-8.904,1,0.0374,0.132,0.0,0.0536,0.982,115.957,127120,4,17vIaBTHJOVxnU4v7t1DiY,"brill building pop, bubblegum pop, folk rock, merseybeat",pop
3urDRAgl1axN69365HJD4j,"'78SZetGidiOyErFwdWTmgQ', '3IyfctCj9AKUFLBSPsY7Qi', '5CXtG3UM19DozdE0abXXNa'",Emilio Pericoli,35otfav3M63FLEaANURKP0,10.0,track:Al di là artist:Emilio Pericoli,48.0,2013-09-24,Al di là,1962.0,0.249,0.426,11,-6.959,1,0.0326,0.869,0.00312,0.0927,0.142,139.961,244785,4,78SZetGidiOyErFwdWTmgQ,swing italiano,
6h1sv7NHAZA7tiErfICYLM,'2kreKea2n96dXjcyAU9j5N',The Pointer Sisters,38TuEl4QqLM1VtJ5LK6FK0,49.0,track:Automatic artist:The Pointer Sisters,48.0,1983-04-01,Automatic,1984.0,0.803,0.656,5,-7.53,1,0.0556,0.0934,0.0,0.324,0.926,110.544,287013,4,2kreKea2n96dXjcyAU9j5N,"disco, girl group, hi-nrg, mellow gold, motown, new wave pop, quiet storm, soft rock",disco
1GeQZeg77rUX8s0pEiz8jS,'1URnnhqYAYcrqrcwql10ft',21 Savage,675NeQd7AKLNLzXFqZtF51,45.0,track:Bank Account artist:21 Savage,48.0,2017-09-21,Bank Account,2017.0,0.881,0.336,8,-8.734,0,0.352,0.0223,2.39e-05,0.093,0.342,75.025,220307,4,1URnnhqYAYcrqrcwql10ft,"atl hip hop, rap, trap",hip hop/rap
7qIuZgsMkRuh7rzi4qVcpg,'4qwGe91Bz9K2T8jXTZ815W',Janet Jackson,40kJxdeSmQieEgTgShXumm,43.0,track:Because of Love artist:Janet Jackson,48.0,1993-05-18,Because of Love,1994.0,0.764,0.878,5,-5.647,0,0.0523,0.287,0.00356,0.18,0.825,112.37,260907,4,4qwGe91Bz9K2T8jXTZ815W,"dance pop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
4S8F794ucXJcAtycwOZgR9,'5pKCCKE2ajJHZ9KAiaK11H',Rihanna,0NTMtAO2BV4tnGvw9EgBVq,75.0,track:Bitch Better Have My Money artist:Rihanna,48.0,2015-03-26,Bitch Better Have My Money,2015.0,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,4,5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, dance pop, pop, pop rap, post-teen pop, urban contemporary",hip hop/rap
3ZBXtcukYi3AdNtf7rtpGr,'4MT97VeycuegSicrrphisJ',Mint Condition,18sytW2s53Of6NVudQyUlH,56.0,track:Breakin  My Heart (Pretty Brown Eyes) artist:Mint Condition,48.0,1991-01-01,Breakin  My Heart (Pretty Brown Eyes),1992.0,0.672,0.52,7,-9.965,0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,356960,4,4MT97VeycuegSicrrphisJ,"funk, hip pop, minneapolis sound, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary",soul/r&b
3gpHiNAmT5oXVxe6ewTGuN,'43ZHCT0cAZBISjO8DG9PnE',Elvis Presley,7zMUCLm1TN9o9JlLISztxO,68.0,track:Burning Love artist:Elvis Presley,48.0,1973-07-16,Burning Love,1972.0,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293,4,43ZHCT0cAZBISjO8DG9PnE,"adult standards, rock-and-roll, rockabilly",rock
2hIJCiimrkUy3RMeIIF89Z,'5L2UqkzpfZD5OpdA6fSfVH',Sammy Johns,31S6oGx81hVIjWz6cu5oNw,51.0,track:Chevy Van artist:Sammy Johns,48.0,1973-01-01,Chevy Van,1975.0,0.449,0.547,9,-12.259,1,0.0351,0.457,0.0,0.0737,0.74,152.211,179000,4,5L2UqkzpfZD5OpdA6fSfVH,bubblegum pop,pop
6uA2hir5o45vrILeqQVTbr,'4pJCawaKSZ40EnxN0YEYw3',Badfinger,0wb21I1NV5uVUolRXIqlJF,51.0,track:Come and Get It artist:Badfinger,48.0,1970-01-09,Come and Get It,1970.0,0.616,0.629,8,-6.9,1,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,143213,4,4pJCawaKSZ40EnxN0YEYw3,"album rock, art rock, beatlesque, blues rock, bubblegum pop, classic rock, classic uk pop, country rock, folk rock, jangle pop, mellow gold, power pop, psychedelic rock, rock, roots rock, soft rock, symphonic rock",country
1BSzAkEW5ZE2QsBScQgoAb,'72y3ZI95ctkQC2O4mjBaU3',Shai,6vHJpgX1QTYa9SVXankGVR,44.0,track:Comforter artist:Shai,48.0,1992-01-01,Comforter,1993.0,0.725,0.384,7,-12.64,1,0.0317,0.00569,0.00022,0.158,0.497,121.9,250600,4,72y3ZI95ctkQC2O4mjBaU3,"boy band, hip pop, new jack swing, quiet storm, r&b, urban contemporary",soul/r&b
2EHFZkzTbRFDt1tomCBToM,"'6XpaIBNiVzIetEPCWDvAFP', '3qfrrrSO7utFdJkM2tvMRb'",Whitney Houston  ,7mVV7fepIMUAE4FDyihupV,48.0,track:Count On Me artist:Whitney Houston  ,48.0,1995-11-14,Count On Me,1996.0,0.526,0.507,4,-6.647,0,0.029,0.388,0.0,0.115,0.14,113.653,266787,4,6XpaIBNiVzIetEPCWDvAFP,"dance pop, pop, urban contemporary",pop
1reJ8DttK5EGwdyf7y9FBR,'3PhoLpVuITZKcymswpck5b',Elton John,1BvJmtaXsqtH438BcDPeBb,67.0,track:Daniel artist:Elton John,48.0,1973-01-22,Daniel,1973.0,0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,234667,4,3PhoLpVuITZKcymswpck5b,"glam rock, mellow gold, piano rock, soft rock",rock
